 0.12400000E+01  0.10600980E-02  0.00000000E+00  0.15060200E-01  0.00000000E+00  0.77378990E-01  0.00000000E+00
 0.12500000E+01  0.11083960E-02  0.00000000E+00  0.15716200E-01  0.00000000E+00  0.80510600E-01  0.00000000E+00
 0.12600000E+01  0.11584590E-02  0.00000000E+00  0.16394320E-01  0.00000000E+00  0.83733680E-01  0.00000000E+00
 0.12700000E+01  0.12103340E-02  0.00000000E+00  0.17095080E-01  0.00000000E+00  0.87049590E-01  0.00000000E+00
 0.12800000E+01  0.12640700E-02  0.00000000E+00  0.17818990E-01  0.00000000E+00  0.90459690E-01  0.00000000E+00
 0.12900000E+01  0.13197170E-02  0.00000000E+00  0.18566570E-01  0.00000000E+00  0.93965310E-01  0.00000000E+00
 0.13000000E+01  0.13773250E-02  0.00000000E+00  0.19338320E-01  0.00000000E+00  0.97567760E-01  0.00000000E+00
 0.13100000E+01  0.14369470E-02  0.00000000E+00  0.20134780E-01  0.00000000E+00  0.10126830E+00  0.00000000E+00
 0.13200000E+01  0.14986330E-02  0.00000000E+00  0.20956470E-01  0.00000000E+00  0.10506820E+00  0.00000000E+00
 0.13300000E+01  0.15624360E-02  0.00000000E+00  0.21803920E-01  0.00000000E+00  0.10896880E+00  0.00000000E+00
 0.13400000E+01  0.16284120E-02  0.00000000E+00  0.22677670E-01  0.00000000E+00  0.11297100E+00  0.00000000E+00
 0.13500000E+01  0.16966130E-02  0.00000000E+00  0.23578260E-01  0.00000000E+00  0.11707630E+00  0.00000000E+00
 0.13600000E+01  0.17670960E-02  0.00000000E+00  0.24506220E-01  0.00000000E+00  0.12128560E+00  0.00000000E+00
 0.13700000E+01  0.18399160E-02  0.00000000E+00  0.25462090E-01  0.00000000E+00  0.12560010E+00  0.00000000E+00
 0.13800000E+01  0.19151320E-02  0.00000000E+00  0.26446420E-01  0.00000000E+00  0.13002080E+00  0.00000000E+00
 0.13900000E+01  0.19927990E-02  0.00000000E+00  0.27459760E-01  0.00000000E+00  0.13454880E+00  0.00000000E+00
 0.14000000E+01  0.20729780E-02  0.00000000E+00  0.28502660E-01  0.00000000E+00  0.13918500E+00  0.00000000E+00
 0.14100000E+01  0.21557270E-02  0.00000000E+00  0.29575650E-01  0.00000000E+00  0.14393030E+00  0.00000000E+00
 0.14200000E+01  0.22411070E-02  0.00000000E+00  0.30679310E-01  0.00000000E+00  0.14878570E+00  0.00000000E+00
 0.14300000E+01  0.23291780E-02  0.00000000E+00  0.31814170E-01  0.00000000E+00  0.15375190E+00  0.00000000E+00
 0.14400000E+01  0.24200020E-02  0.00000000E+00  0.32980790E-01  0.00000000E+00  0.15882980E+00  0.00000000E+00
 0.14500000E+01  0.25136430E-02  0.00000000E+00  0.34179720E-01  0.00000000E+00  0.16402020E+00  0.00000000E+00
 0.14600000E+01  0.26101630E-02  0.00000000E+00  0.35411530E-01  0.00000000E+00  0.16932370E+00  0.00000000E+00
 0.14700000E+01  0.27096250E-02  0.00000000E+00  0.36676760E-01  0.00000000E+00  0.17474090E+00  0.00000000E+00
 0.14800000E+01  0.28120960E-02  0.00000000E+00  0.37975960E-01  0.00000000E+00  0.18027250E+00  0.00000000E+00
 0.14900000E+01  0.29176410E-02  0.00000000E+00  0.39309690E-01  0.00000000E+00  0.18591900E+00  0.00000000E+00
 0.15000000E+01  0.30263250E-02  0.00000000E+00  0.40678500E-01  0.00000000E+00  0.19168080E+00  0.00000000E+00
 0.15100000E+01  0.31382160E-02  0.00000000E+00  0.42082950E-01  0.00000000E+00  0.19755840E+00  0.00000000E+00
 0.15200000E+01  0.32533830E-02  0.00000000E+00  0.43523570E-01  0.00000000E+00  0.20355210E+00  0.00000000E+00
 0.15300000E+01  0.33718920E-02  0.00000000E+00  0.45000920E-01  0.00000000E+00  0.20966220E+00  0.00000000E+00
 0.15400000E+01  0.34938140E-02  0.00000000E+00  0.46515550E-01  0.00000000E+00  0.21588890E+00  0.00000000E+00
 0.15500000E+01  0.36192180E-02  0.00000000E+00  0.48067990E-01  0.00000000E+00  0.22223250E+00  0.00000000E+00
 0.15600000E+01  0.37481750E-02  0.00000000E+00  0.49658780E-01  0.00000000E+00  0.22869290E+00  0.00000000E+00
 0.15700000E+01  0.38807560E-02  0.00000000E+00  0.51288460E-01  0.00000000E+00  0.23527020E+00  0.00000000E+00
 0.15800000E+01  0.40170330E-02  0.00000000E+00  0.52957560E-01  0.00000000E+00  0.24196430E+00  0.00000000E+00
 0.15900000E+01  0.41570780E-02  0.00000000E+00  0.54666610E-01  0.00000000E+00  0.24877520E+00  0.00000000E+00
 0.16000000E+01  0.43009650E-02  0.00000000E+00  0.56416130E-01  0.00000000E+00  0.25570260E+00  0.00000000E+00
 0.16100000E+01  0.44487680E-02  0.00000000E+00  0.58206640E-01  0.00000000E+00  0.26274630E+00  0.00000000E+00
 0.16200000E+01  0.46005600E-02  0.00000000E+00  0.60038660E-01  0.00000000E+00  0.26990580E+00  0.00000000E+00
 0.16300000E+01  0.47564170E-02  0.00000000E+00  0.61912700E-01  0.00000000E+00  0.27718090E+00  0.00000000E+00
 0.16400000E+01  0.49164140E-02  0.00000000E+00  0.63829250E-01  0.00000000E+00  0.28457080E+00  0.00000000E+00
 0.16500000E+01  0.50806280E-02  0.00000000E+00  0.65788810E-01  0.00000000E+00  0.29207520E+00  0.00000000E+00
 0.16600000E+01  0.52491350E-02  0.00000000E+00  0.67791870E-01  0.00000000E+00  0.29969320E+00  0.00000000E+00
 0.16700000E+01  0.54220120E-02  0.00000000E+00  0.69838910E-01  0.00000000E+00  0.30742420E+00  0.00000000E+00
 0.16800000E+01  0.55993360E-02  0.00000000E+00  0.71930400E-01  0.00000000E+00  0.31526720E+00  0.00000000E+00
 0.16900000E+01  0.57811870E-02  0.00000000E+00  0.74066820E-01  0.00000000E+00  0.32322140E+00  0.00000000E+00
 0.17000000E+01  0.59676420E-02  0.00000000E+00  0.76248620E-01  0.00000000E+00  0.33128580E+00  0.00000000E+00
 0.17100000E+01  0.61587800E-02  0.00000000E+00  0.78476250E-01  0.00000000E+00  0.33945910E+00  0.00000000E+00
 0.17200000E+01  0.63546810E-02  0.00000000E+00  0.80750140E-01  0.00000000E+00  0.34774030E+00  0.00000000E+00
 0.17300000E+01  0.65554250E-02  0.00000000E+00  0.83070740E-01  0.00000000E+00  0.35612800E+00  0.00000000E+00
 0.17400000E+01  0.67610910E-02  0.00000000E+00  0.85438450E-01  0.00000000E+00  0.36462080E+00  0.00000000E+00
 0.17500000E+01  0.69717610E-02  0.00000000E+00  0.87853680E-01  0.00000000E+00  0.37321730E+00  0.00000000E+00
 0.17600000E+01  0.71875150E-02  0.00000000E+00  0.90316840E-01  0.00000000E+00  0.38191590E+00  0.00000000E+00
 0.17700000E+01  0.74084350E-02  0.00000000E+00  0.92828310E-01  0.00000000E+00  0.39071490E+00  0.00000000E+00
 0.17800000E+01  0.76346010E-02  0.00000000E+00  0.95388470E-01  0.00000000E+00  0.39961260E+00  0.00000000E+00
 0.17900000E+01  0.78660960E-02  0.00000000E+00  0.97997670E-01  0.00000000E+00  0.40860710E+00  0.00000000E+00
 0.18000000E+01  0.81030010E-02  0.00000000E+00  0.10065630E+00  0.00000000E+00  0.41769640E+00  0.00000000E+00
 0.18100000E+01  0.83453990E-02  0.00000000E+00  0.10336460E+00  0.00000000E+00  0.42687850E+00  0.00000000E+00
 0.18200000E+01  0.85933720E-02  0.00000000E+00  0.10612300E+00  0.00000000E+00  0.43615120E+00  0.00000000E+00
 0.18300000E+01  0.88470020E-02  0.00000000E+00  0.10893170E+00  0.00000000E+00  0.44551230E+00  0.00000000E+00
 0.18400000E+01  0.91063710E-02  0.00000000E+00  0.11179110E+00  0.00000000E+00  0.45495940E+00  0.00000000E+00
 0.18500000E+01  0.93715630E-02  0.00000000E+00  0.11470150E+00  0.00000000E+00  0.46449000E+00  0.00000000E+00
 0.18600000E+01  0.96426600E-02  0.00000000E+00  0.11766300E+00  0.00000000E+00  0.47410170E+00  0.00000000E+00
 0.18700000E+01  0.99197450E-02  0.00000000E+00  0.12067600E+00  0.00000000E+00  0.48379170E+00  0.00000000E+00
 0.18800000E+01  0.10202900E-01  0.00000000E+00  0.12374060E+00  0.00000000E+00  0.49355730E+00  0.00000000E+00
 0.18900000E+01  0.10492210E-01  0.00000000E+00  0.12685720E+00  0.00000000E+00  0.50339560E+00  0.00000000E+00
 0.19000000E+01  0.10787750E-01  0.00000000E+00  0.13002580E+00  0.00000000E+00  0.51330370E+00  0.00000000E+00
 0.19100000E+01  0.11089610E-01  0.00000000E+00  0.13324670E+00  0.00000000E+00  0.52327850E+00  0.00000000E+00
 0.19200000E+01  0.11397880E-01  0.00000000E+00  0.13651990E+00  0.00000000E+00  0.53331690E+00  0.00000000E+00
 0.19300000E+01  0.11712620E-01  0.00000000E+00  0.13984580E+00  0.00000000E+00  0.54341550E+00  0.00000000E+00
 0.19400000E+01  0.12033930E-01  0.00000000E+00  0.14322430E+00  0.00000000E+00  0.55357110E+00  0.00000000E+00
 0.19500000E+01  0.12361880E-01  0.00000000E+00  0.14665560E+00  0.00000000E+00  0.56378010E+00  0.00000000E+00
 0.19600000E+01  0.12696570E-01  0.00000000E+00  0.15013980E+00  0.00000000E+00  0.57403900E+00  0.00000000E+00
 0.19700000E+01  0.13038060E-01  0.00000000E+00  0.15367690E+00  0.00000000E+00  0.58434420E+00  0.00000000E+00
 0.19800000E+01  0.13386440E-01  0.00000000E+00  0.15726700E+00  0.00000000E+00  0.59469180E+00  0.00000000E+00
 0.19900000E+01  0.13741790E-01  0.00000000E+00  0.16091000E+00  0.00000000E+00  0.60507810E+00  0.00000000E+00
 0.20000000E+01  0.14104190E-01  0.00000000E+00  0.16460600E+00  0.00000000E+00  0.61549900E+00  0.00000000E+00
 0.20100000E+01  0.14473720E-01  0.00000000E+00  0.16835500E+00  0.00000000E+00  0.62595060E+00  0.00000000E+00
 0.20200000E+01  0.14850450E-01  0.00000000E+00  0.17215690E+00  0.00000000E+00  0.63642860E+00  0.00000000E+00
 0.20300000E+01  0.15234470E-01  0.00000000E+00  0.17601160E+00  0.00000000E+00  0.64692880E+00  0.00000000E+00
 0.20400000E+01  0.15625860E-01  0.00000000E+00  0.17991900E+00  0.00000000E+00  0.65744690E+00  0.00000000E+00
 0.20500000E+01  0.16024690E-01  0.00000000E+00  0.18387910E+00  0.00000000E+00  0.66797850E+00  0.00000000E+00
 0.20600000E+01  0.16431030E-01  0.00000000E+00  0.18789160E+00  0.00000000E+00  0.67851910E+00  0.00000000E+00
 0.20700000E+01  0.16844970E-01  0.00000000E+00  0.19195640E+00  0.00000000E+00  0.68906390E+00  0.00000000E+00
 0.20800000E+01  0.17266570E-01  0.00000000E+00  0.19607330E+00  0.00000000E+00  0.69960850E+00  0.00000000E+00
 0.20900000E+01  0.17695920E-01  0.00000000E+00  0.20024220E+00  0.00000000E+00  0.71014820E+00  0.00000000E+00
 0.21000000E+01  0.18133120E-01  0.00000000E+00  0.20446310E+00  0.00000000E+00  0.72067910E+00  0.00000000E+00
 0.21100000E+01  0.18578280E-01  0.00000000E+00  0.20873610E+00  0.00000000E+00  0.73119780E+00  0.00000000E+00
 0.21200000E+01  0.19031490E-01  0.00000000E+00  0.21306130E+00  0.00000000E+00  0.74170060E+00  0.00000000E+00
 0.21300000E+01  0.19492870E-01  0.00000000E+00  0.21743880E+00  0.00000000E+00  0.75218360E+00  0.00000000E+00
 0.21400000E+01  0.19962530E-01  0.00000000E+00  0.22186870E+00  0.00000000E+00  0.76264330E+00  0.00000000E+00
 0.21500000E+01  0.20440570E-01  0.00000000E+00  0.22635090E+00  0.00000000E+00  0.77307560E+00  0.00000000E+00
 0.21600000E+01  0.20927100E-01  0.00000000E+00  0.23088560E+00  0.00000000E+00  0.78347680E+00  0.00000000E+00
 0.21700000E+01  0.21422240E-01  0.00000000E+00  0.23547280E+00  0.00000000E+00  0.79384300E+00  0.00000000E+00
