 0.25000000E+00  0.26938860E-03  0.00000000E+00  0.12387770E-02  0.00000000E+00  0.33799630E-02  0.00000000E+00
 0.26000000E+00  0.31202630E-03  0.00000000E+00  0.14340560E-02  0.00000000E+00  0.39095830E-02  0.00000000E+00
 0.27000000E+00  0.35931730E-03  0.00000000E+00  0.16504590E-02  0.00000000E+00  0.44957240E-02  0.00000000E+00
 0.28000000E+00  0.41155260E-03  0.00000000E+00  0.18892670E-02  0.00000000E+00  0.51416730E-02  0.00000000E+00
 0.29000000E+00  0.46902740E-03  0.00000000E+00  0.21517810E-02  0.00000000E+00  0.58507360E-02  0.00000000E+00
 0.30000000E+00  0.53204140E-03  0.00000000E+00  0.24393110E-02  0.00000000E+00  0.66262260E-02  0.00000000E+00
 0.31000000E+00  0.60089830E-03  0.00000000E+00  0.27531810E-02  0.00000000E+00  0.74714620E-02  0.00000000E+00
 0.32000000E+00  0.67590550E-03  0.00000000E+00  0.30947240E-02  0.00000000E+00  0.83897600E-02  0.00000000E+00
 0.33000000E+00  0.75737400E-03  0.00000000E+00  0.34652810E-02  0.00000000E+00  0.93844330E-02  0.00000000E+00
 0.34000000E+00  0.84561800E-03  0.00000000E+00  0.38662010E-02  0.00000000E+00  0.10458780E-01  0.00000000E+00
 0.35000000E+00  0.94095470E-03  0.00000000E+00  0.42988390E-02  0.00000000E+00  0.11616080E-01  0.00000000E+00
 0.36000000E+00  0.10437040E-02  0.00000000E+00  0.47645520E-02  0.00000000E+00  0.12859590E-01  0.00000000E+00
 0.37000000E+00  0.11541900E-02  0.00000000E+00  0.52647040E-02  0.00000000E+00  0.14192550E-01  0.00000000E+00
 0.38000000E+00  0.12727360E-02  0.00000000E+00  0.58006570E-02  0.00000000E+00  0.15618160E-01  0.00000000E+00
 0.39000000E+00  0.13996720E-02  0.00000000E+00  0.63737760E-02  0.00000000E+00  0.17139590E-01  0.00000000E+00
 0.40000000E+00  0.15353250E-02  0.00000000E+00  0.69854240E-02  0.00000000E+00  0.18759970E-01  0.00000000E+00
 0.41000000E+00  0.16800290E-02  0.00000000E+00  0.76369640E-02  0.00000000E+00  0.20482370E-01  0.00000000E+00
 0.42000000E+00  0.18341160E-02  0.00000000E+00  0.83297550E-02  0.00000000E+00  0.22309830E-01  0.00000000E+00
 0.43000000E+00  0.19979230E-02  0.00000000E+00  0.90651540E-02  0.00000000E+00  0.24245340E-01  0.00000000E+00
 0.44000000E+00  0.21717840E-02  0.00000000E+00  0.98445110E-02  0.00000000E+00  0.26291830E-01  0.00000000E+00
 0.45000000E+00  0.23560400E-02  0.00000000E+00  0.10669170E-01  0.00000000E+00  0.28452150E-01  0.00000000E+00
 0.46000000E+00  0.25510290E-02  0.00000000E+00  0.11540480E-01  0.00000000E+00  0.30729120E-01  0.00000000E+00
 0.47000000E+00  0.27570920E-02  0.00000000E+00  0.12459760E-01  0.00000000E+00  0.33125470E-01  0.00000000E+00
 0.48000000E+00  0.29745700E-02  0.00000000E+00  0.13428340E-01  0.00000000E+00  0.35643880E-01  0.00000000E+00
 0.49000000E+00  0.32038070E-02  0.00000000E+00  0.14447530E-01  0.00000000E+00  0.38286940E-01  0.00000000E+00
 0.50000000E+00  0.34451460E-02  0.00000000E+00  0.15518640E-01  0.00000000E+00  0.41057170E-01  0.00000000E+00
 0.51000000E+00  0.36989320E-02  0.00000000E+00  0.16642960E-01  0.00000000E+00  0.43957010E-01  0.00000000E+00
 0.52000000E+00  0.39655090E-02  0.00000000E+00  0.17821780E-01  0.00000000E+00  0.46988820E-01  0.00000000E+00
 0.53000000E+00  0.42452240E-02  0.00000000E+00  0.19056360E-01  0.00000000E+00  0.50154890E-01  0.00000000E+00
 0.54000000E+00  0.45384220E-02  0.00000000E+00  0.20347970E-01  0.00000000E+00  0.53457390E-01  0.00000000E+00
 0.55000000E+00  0.48454510E-02  0.00000000E+00  0.21697850E-01  0.00000000E+00  0.56898440E-01  0.00000000E+00
 0.56000000E+00  0.51666580E-02  0.00000000E+00  0.23107230E-01  0.00000000E+00  0.60480040E-01  0.00000000E+00
 0.57000000E+00  0.55023910E-02  0.00000000E+00  0.24577330E-01  0.00000000E+00  0.64204100E-01  0.00000000E+00
 0.58000000E+00  0.58529970E-02  0.00000000E+00  0.26109340E-01  0.00000000E+00  0.68072450E-01  0.00000000E+00
 0.59000000E+00  0.62188250E-02  0.00000000E+00  0.27704460E-01  0.00000000E+00  0.72086800E-01  0.00000000E+00
 0.60000000E+00  0.66002230E-02  0.00000000E+00  0.29363840E-01  0.00000000E+00  0.76248780E-01  0.00000000E+00
 0.61000000E+00  0.69975390E-02  0.00000000E+00  0.31088650E-01  0.00000000E+00  0.80559890E-01  0.00000000E+00
 0.62000000E+00  0.74111220E-02  0.00000000E+00  0.32880020E-01  0.00000000E+00  0.85021570E-01  0.00000000E+00
 0.63000000E+00  0.78413210E-02  0.00000000E+00  0.34739060E-01  0.00000000E+00  0.89635110E-01  0.00000000E+00
 0.64000000E+00  0.82884830E-02  0.00000000E+00  0.36666870E-01  0.00000000E+00  0.94401700E-01  0.00000000E+00
 0.65000000E+00  0.87529580E-02  0.00000000E+00  0.38664530E-01  0.00000000E+00  0.99322460E-01  0.00000000E+00
 0.66000000E+00  0.92350940E-02  0.00000000E+00  0.40733090E-01  0.00000000E+00  0.10439830E+00  0.00000000E+00
 0.67000000E+00  0.97352380E-02  0.00000000E+00  0.42873600E-01  0.00000000E+00  0.10963020E+00  0.00000000E+00
 0.68000000E+00  0.10253740E-01  0.00000000E+00  0.45087070E-01  0.00000000E+00  0.11501880E+00  0.00000000E+00
 0.69000000E+00  0.10790940E-01  0.00000000E+00  0.47374500E-01  0.00000000E+00  0.12056490E+00  0.00000000E+00
 0.70000000E+00  0.11347200E-01  0.00000000E+00  0.49736860E-01  0.00000000E+00  0.12626880E+00  0.00000000E+00
 0.71000000E+00  0.11922850E-01  0.00000000E+00  0.52175100E-01  0.00000000E+00  0.13213100E+00  0.00000000E+00
 0.72000000E+00  0.12518250E-01  0.00000000E+00  0.54690160E-01  0.00000000E+00  0.13815180E+00  0.00000000E+00
 0.73000000E+00  0.13133740E-01  0.00000000E+00  0.57282930E-01  0.00000000E+00  0.14433140E+00  0.00000000E+00
 0.74000000E+00  0.13769660E-01  0.00000000E+00  0.59954310E-01  0.00000000E+00  0.15066970E+00  0.00000000E+00
 0.75000000E+00  0.14426370E-01  0.00000000E+00  0.62705150E-01  0.00000000E+00  0.15716680E+00  0.00000000E+00
 0.76000000E+00  0.15104190E-01  0.00000000E+00  0.65536280E-01  0.00000000E+00  0.16382230E+00  0.00000000E+00
 0.77000000E+00  0.15803490E-01  0.00000000E+00  0.68448510E-01  0.00000000E+00  0.17063610E+00  0.00000000E+00
 0.78000000E+00  0.16524590E-01  0.00000000E+00  0.71442620E-01  0.00000000E+00  0.17760750E+00  0.00000000E+00
 0.79000000E+00  0.17267850E-01  0.00000000E+00  0.74519370E-01  0.00000000E+00  0.18473610E+00  0.00000000E+00
 0.80000000E+00  0.18033590E-01  0.00000000E+00  0.77679490E-01  0.00000000E+00  0.19202120E+00  0.00000000E+00
 0.81000000E+00  0.18822170E-01  0.00000000E+00  0.80923690E-01  0.00000000E+00  0.19946180E+00  0.00000000E+00
 0.82000000E+00  0.19633920E-01  0.00000000E+00  0.84252630E-01  0.00000000E+00  0.20705710E+00  0.00000000E+00
 0.83000000E+00  0.20469180E-01  0.00000000E+00  0.87666960E-01  0.00000000E+00  0.21480590E+00  0.00000000E+00
 0.84000000E+00  0.21328280E-01  0.00000000E+00  0.91167300E-01  0.00000000E+00  0.22270700E+00  0.00000000E+00
 0.85000000E+00  0.22211560E-01  0.00000000E+00  0.94754250E-01  0.00000000E+00  0.23075910E+00  0.00000000E+00
 0.86000000E+00  0.23119350E-01  0.00000000E+00  0.98428350E-01  0.00000000E+00  0.23896070E+00  0.00000000E+00
 0.87000000E+00  0.24051990E-01  0.00000000E+00  0.10219010E+00  0.00000000E+00  0.24731030E+00  0.00000000E+00
 0.88000000E+00  0.25009800E-01  0.00000000E+00  0.10604010E+00  0.00000000E+00  0.25580590E+00  0.00000000E+00
 0.89000000E+00  0.25993120E-01  0.00000000E+00  0.10997880E+00  0.00000000E+00  0.26444590E+00  0.00000000E+00
 0.90000000E+00  0.27002280E-01  0.00000000E+00  0.11400650E+00  0.00000000E+00  0.27322820E+00  0.00000000E+00
 0.91000000E+00  0.28037590E-01  0.00000000E+00  0.11812370E+00  0.00000000E+00  0.28215070E+00  0.00000000E+00
 0.92000000E+00  0.29099380E-01  0.00000000E+00  0.12233080E+00  0.00000000E+00  0.29121110E+00  0.00000000E+00
 0.93000000E+00  0.30187990E-01  0.00000000E+00  0.12662810E+00  0.00000000E+00  0.30040700E+00  0.00000000E+00
 0.94000000E+00  0.31303710E-01  0.00000000E+00  0.13101590E+00  0.00000000E+00  0.30973590E+00  0.00000000E+00
 0.95000000E+00  0.32446880E-01  0.00000000E+00  0.13549450E+00  0.00000000E+00  0.31919530E+00  0.00000000E+00
 0.96000000E+00  0.33617810E-01  0.00000000E+00  0.14006410E+00  0.00000000E+00  0.32878220E+00  0.00000000E+00
 0.97000000E+00  0.34816810E-01  0.00000000E+00  0.14472490E+00  0.00000000E+00  0.33849390E+00  0.00000000E+00
 0.98000000E+00  0.36044200E-01  0.00000000E+00  0.14947720E+00  0.00000000E+00  0.34832730E+00  0.00000000E+00
 0.99000000E+00  0.37300270E-01  0.00000000E+00  0.15432090E+00  0.00000000E+00  0.35827920E+00  0.00000000E+00
 0.10000000E+01  0.38585350E-01  0.00000000E+00  0.15925630E+00  0.00000000E+00  0.36834640E+00  0.00000000E+00
 0.10100000E+01  0.39899720E-01  0.00000000E+00  0.16428330E+00  0.00000000E+00  0.37852540E+00  0.00000000E+00
 0.10200000E+01  0.41243700E-01  0.00000000E+00  0.16940200E+00  0.00000000E+00  0.38881280E+00  0.00000000E+00
 0.10300000E+01  0.42617580E-01  0.00000000E+00  0.17461240E+00  0.00000000E+00  0.39920480E+00  0.00000000E+00
 0.10400000E+01  0.44021650E-01  0.00000000E+00  0.17991440E+00  0.00000000E+00  0.40969770E+00  0.00000000E+00
 0.10500000E+01  0.45456200E-01  0.00000000E+00  0.18530800E+00  0.00000000E+00  0.42028770E+00  0.00000000E+00
 0.10600000E+01  0.46921520E-01  0.00000000E+00  0.19079290E+00  0.00000000E+00  0.43097060E+00  0.00000000E+00
 0.10700000E+01  0.48417900E-01  0.00000000E+00  0.19636900E+00  0.00000000E+00  0.44174230E+00  0.00000000E+00
 0.10800000E+01  0.49945610E-01  0.00000000E+00  0.20203620E+00  0.00000000E+00  0.45259860E+00  0.00000000E+00
 0.10900000E+01  0.51504940E-01  0.00000000E+00  0.20779410E+00  0.00000000E+00  0.46353520E+00  0.00000000E+00
 0.11000000E+01  0.53096150E-01  0.00000000E+00  0.21364250E+00  0.00000000E+00  0.47454750E+00  0.00000000E+00
 0.11100000E+01  0.54719520E-01  0.00000000E+00  0.21958090E+00  0.00000000E+00  0.48563090E+00  0.00000000E+00
 0.11200000E+01  0.56375300E-01  0.00000000E+00  0.22560910E+00  0.00000000E+00  0.49678060E+00  0.00000000E+00
 0.11300000E+01  0.58063760E-01  0.00000000E+00  0.23172670E+00  0.00000000E+00  0.50799200E+00  0.00000000E+00
 0.11400000E+01  0.59785160E-01  0.00000000E+00  0.23793310E+00  0.00000000E+00  0.51926000E+00  0.00000000E+00
 0.11500000E+01  0.61539740E-01  0.00000000E+00  0.24422780E+00  0.00000000E+00  0.53057960E+00  0.00000000E+00
 0.11600000E+01  0.63327750E-01  0.00000000E+00  0.25061030E+00  0.00000000E+00  0.54194570E+00  0.00000000E+00
 0.11700000E+01  0.65149430E-01  0.00000000E+00  0.25708010E+00  0.00000000E+00  0.55335300E+00  0.00000000E+00
 0.11800000E+01  0.67005030E-01  0.00000000E+00  0.26363640E+00  0.00000000E+00  0.56479610E+00  0.00000000E+00
 0.11900000E+01  0.68894760E-01  0.00000000E+00  0.27027860E+00  0.00000000E+00  0.57626960E+00  0.00000000E+00
 0.12000000E+01  0.70818860E-01  0.00000000E+00  0.27700590E+00  0.00000000E+00  0.58776800E+00  0.00000000E+00
 0.12100000E+01  0.72777550E-01  0.00000000E+00  0.28381770E+00  0.00000000E+00  0.59928560E+00  0.00000000E+00
 0.12200000E+01  0.74771040E-01  0.00000000E+00  0.29071300E+00  0.00000000E+00  0.61081660E+00  0.00000000E+00
 0.12300000E+01  0.76799540E-01  0.00000000E+00  0.29769100E+00  0.00000000E+00  0.62235540E+00  0.00000000E+00
 0.12400000E+01  0.78863250E-01  0.00000000E+00  0.30475070E+00  0.00000000E+00  0.63389580E+00  0.00000000E+00
 0.12500000E+01  0.80962370E-01  0.00000000E+00  0.31189140E+00  0.00000000E+00  0.64543200E+00  0.00000000E+00
 0.12600000E+01  0.83097090E-01  0.00000000E+00  0.31911180E+00  0.00000000E+00  0.65695790E+00  0.00000000E+00
 0.12700000E+01  0.85267590E-01  0.00000000E+00  0.32641100E+00  0.00000000E+00  0.66846730E+00  0.00000000E+00
 0.12800000E+01  0.87474050E-01  0.00000000E+00  0.33378790E+00  0.00000000E+00  0.67995400E+00  0.00000000E+00
 0.12900000E+01  0.89716640E-01  0.00000000E+00  0.34124130E+00  0.00000000E+00  0.69141160E+00  0.00000000E+00
 0.13000000E+01  0.91995520E-01  0.00000000E+00  0.34877010E+00  0.00000000E+00  0.70283390E+00  0.00000000E+00
 0.13100000E+01  0.94310840E-01  0.00000000E+00  0.35637290E+00  0.00000000E+00  0.71421430E+00  0.00000000E+00
 0.13200000E+01  0.96662770E-01  0.00000000E+00  0.36404860E+00  0.00000000E+00  0.72554650E+00  0.00000000E+00
 0.13300000E+01  0.99051420E-01  0.00000000E+00  0.37179560E+00  0.00000000E+00  0.73682370E+00  0.00000000E+00
 0.13400000E+01  0.10147690E+00  0.00000000E+00  0.37961280E+00  0.00000000E+00  0.74803940E+00  0.00000000E+00
 0.13500000E+01  0.10393950E+00  0.00000000E+00  0.38749860E+00  0.00000000E+00  0.75918690E+00  0.00000000E+00
 0.13600000E+01  0.10643910E+00  0.00000000E+00  0.39545150E+00  0.00000000E+00  0.77025950E+00  0.00000000E+00
 0.13700000E+01  0.10897590E+00  0.00000000E+00  0.40347000E+00  0.00000000E+00  0.78125050E+00  0.00000000E+00
 0.13800000E+01  0.11155010E+00  0.00000000E+00  0.41155260E+00  0.00000000E+00  0.79215290E+00  0.00000000E+00
 0.13900000E+01  0.11416160E+00  0.00000000E+00  0.41969750E+00  0.00000000E+00  0.80296000E+00  0.00000000E+00
 0.14000000E+01  0.11681070E+00  0.00000000E+00  0.42790320E+00  0.00000000E+00  0.81366490E+00  0.00000000E+00
 0.14100000E+01  0.11949730E+00  0.00000000E+00  0.43616780E+00  0.00000000E+00  0.82426070E+00  0.00000000E+00
 0.14200000E+01  0.12222150E+00  0.00000000E+00  0.44448960E+00  0.00000000E+00  0.83474040E+00  0.00000000E+00
 0.14300000E+01  0.12498350E+00  0.00000000E+00  0.45286680E+00  0.00000000E+00  0.84509700E+00  0.00000000E+00
 0.14400000E+01  0.12778310E+00  0.00000000E+00  0.46129740E+00  0.00000000E+00  0.85532360E+00  0.00000000E+00
 0.14500000E+01  0.13062050E+00  0.00000000E+00  0.46977960E+00  0.00000000E+00  0.86541320E+00  0.00000000E+00
 0.14600000E+01  0.13349570E+00  0.00000000E+00  0.47831130E+00  0.00000000E+00  0.87535880E+00  0.00000000E+00
 0.14700000E+01  0.13640870E+00  0.00000000E+00  0.48689060E+00  0.00000000E+00  0.88515330E+00  0.00000000E+00
 0.14800000E+01  0.13935950E+00  0.00000000E+00  0.49551530E+00  0.00000000E+00  0.89478980E+00  0.00000000E+00
 0.14900000E+01  0.14234800E+00  0.00000000E+00  0.50418340E+00  0.00000000E+00  0.90426120E+00  0.00000000E+00
 0.15000000E+01  0.14537440E+00  0.00000000E+00  0.51289270E+00  0.00000000E+00  0.91356050E+00  0.00000000E+00
 0.15100000E+01  0.14843850E+00  0.00000000E+00  0.52164080E+00  0.00000000E+00  0.92268070E+00  0.00000000E+00
 0.15200000E+01  0.15154030E+00  0.00000000E+00  0.53042570E+00  0.00000000E+00  0.93161490E+00  0.00000000E+00
 0.15300000E+01  0.15467980E+00  0.00000000E+00  0.53924490E+00  0.00000000E+00  0.94035610E+00  0.00000000E+00
 0.15400000E+01  0.15785680E+00  0.00000000E+00  0.54809600E+00  0.00000000E+00  0.94889740E+00  0.00000000E+00
 0.15500000E+01  0.16107140E+00  0.00000000E+00  0.55697680E+00  0.00000000E+00  0.95723170E+00  0.00000000E+00
 0.15600000E+01  0.16432350E+00  0.00000000E+00  0.56588470E+00  0.00000000E+00  0.96535240E+00  0.00000000E+00
 0.15700000E+01  0.16761280E+00  0.00000000E+00  0.57481710E+00  0.00000000E+00  0.97325260E+00  0.00000000E+00
 0.15800000E+01  0.17093940E+00  0.00000000E+00  0.58377160E+00  0.00000000E+00  0.98092540E+00  0.00000000E+00
 0.15900000E+01  0.17430310E+00  0.00000000E+00  0.59274560E+00  0.00000000E+00  0.98836420E+00  0.00000000E+00
 0.16000000E+01  0.17770380E+00  0.00000000E+00  0.60173640E+00  0.00000000E+00  0.99556220E+00  0.00000000E+00
 0.16100000E+01  0.18114130E+00  0.00000000E+00  0.61074130E+00  0.00000000E+00  0.10025130E+01  0.00000000E+00
 0.16200000E+01  0.18461540E+00  0.00000000E+00  0.61975760E+00  0.00000000E+00  0.10092100E+01  0.00000000E+00
 0.16300000E+01  0.18812610E+00  0.00000000E+00  0.62878250E+00  0.00000000E+00  0.10156460E+01  0.00000000E+00
 0.16400000E+01  0.19167300E+00  0.00000000E+00  0.63781320E+00  0.00000000E+00  0.10218150E+01  0.00000000E+00
 0.16500000E+01  0.19525610E+00  0.00000000E+00  0.64684680E+00  0.00000000E+00  0.10277120E+01  0.00000000E+00
 0.16600000E+01  0.19887500E+00  0.00000000E+00  0.65588050E+00  0.00000000E+00  0.10333290E+01  0.00000000E+00
 0.16700000E+01  0.20252960E+00  0.00000000E+00  0.66491130E+00  0.00000000E+00  0.10386600E+01  0.00000000E+00
 0.16800000E+01  0.20621960E+00  0.00000000E+00  0.67393620E+00  0.00000000E+00  0.10437000E+01  0.00000000E+00
 0.16900000E+01  0.20994480E+00  0.00000000E+00  0.68295210E+00  0.00000000E+00  0.10484420E+01  0.00000000E+00
 0.17000000E+01  0.21370490E+00  0.00000000E+00  0.69195610E+00  0.00000000E+00  0.10528810E+01  0.00000000E+00
 0.17100000E+01  0.21749960E+00  0.00000000E+00  0.70094500E+00  0.00000000E+00  0.10570100E+01  0.00000000E+00
 0.17200000E+01  0.22132860E+00  0.00000000E+00  0.70991570E+00  0.00000000E+00  0.10608240E+01  0.00000000E+00
 0.17300000E+01  0.22519160E+00  0.00000000E+00  0.71886500E+00  0.00000000E+00  0.10643180E+01  0.00000000E+00
 0.17400000E+01  0.22908820E+00  0.00000000E+00  0.72778970E+00  0.00000000E+00  0.10674860E+01  0.00000000E+00
 0.17500000E+01  0.23301820E+00  0.00000000E+00  0.73668650E+00  0.00000000E+00  0.10703240E+01  0.00000000E+00
 0.17600000E+01  0.23698120E+00  0.00000000E+00  0.74555230E+00  0.00000000E+00  0.10728240E+01  0.00000000E+00
 0.17700000E+01  0.24097680E+00  0.00000000E+00  0.75438350E+00  0.00000000E+00  0.10749840E+01  0.00000000E+00
 0.17800000E+01  0.24500450E+00  0.00000000E+00  0.76317710E+00  0.00000000E+00  0.10767970E+01  0.00000000E+00
 0.17900000E+01  0.24906410E+00  0.00000000E+00  0.77192940E+00  0.00000000E+00  0.10782590E+01  0.00000000E+00
 0.18000000E+01  0.25315510E+00  0.00000000E+00  0.78063720E+00  0.00000000E+00  0.10793660E+01  0.00000000E+00
 0.18100000E+01  0.25727700E+00  0.00000000E+00  0.78929700E+00  0.00000000E+00  0.10801140E+01  0.00000000E+00
 0.18200000E+01  0.26142940E+00  0.00000000E+00  0.79790540E+00  0.00000000E+00  0.10804970E+01  0.00000000E+00
 0.18300000E+01  0.26561190E+00  0.00000000E+00  0.80645890E+00  0.00000000E+00  0.10805110E+01  0.00000000E+00
 0.18400000E+01  0.26982390E+00  0.00000000E+00  0.81495390E+00  0.00000000E+00  0.10801540E+01  0.00000000E+00
 0.18500000E+01  0.27406500E+00  0.00000000E+00  0.82338690E+00  0.00000000E+00  0.10794210E+01  0.00000000E+00
 0.18600000E+01  0.27833470E+00  0.00000000E+00  0.83175450E+00  0.00000000E+00  0.10783090E+01  0.00000000E+00
 0.18700000E+01  0.28263230E+00  0.00000000E+00  0.84005290E+00  0.00000000E+00  0.10768130E+01  0.00000000E+00
 0.18800000E+01  0.28695750E+00  0.00000000E+00  0.84827860E+00  0.00000000E+00  0.10749320E+01  0.00000000E+00
 0.18900000E+01  0.29130950E+00  0.00000000E+00  0.85642810E+00  0.00000000E+00  0.10726610E+01  0.00000000E+00
 0.19000000E+01  0.29568790E+00  0.00000000E+00  0.86449750E+00  0.00000000E+00  0.10699990E+01  0.00000000E+00
 0.19100000E+01  0.30009200E+00  0.00000000E+00  0.87248340E+00  0.00000000E+00  0.10669430E+01  0.00000000E+00
 0.19200000E+01  0.30452120E+00  0.00000000E+00  0.88038200E+00  0.00000000E+00  0.10634890E+01  0.00000000E+00
 0.19300000E+01  0.30897500E+00  0.00000000E+00  0.88818970E+00  0.00000000E+00  0.10596370E+01  0.00000000E+00
 0.19400000E+01  0.31345260E+00  0.00000000E+00  0.89590280E+00  0.00000000E+00  0.10553830E+01  0.00000000E+00
 0.19500000E+01  0.31795340E+00  0.00000000E+00  0.90351760E+00  0.00000000E+00  0.10507270E+01  0.00000000E+00
 0.19600000E+01  0.32247670E+00  0.00000000E+00  0.91103040E+00  0.00000000E+00  0.10456660E+01  0.00000000E+00
 0.19700000E+01  0.32702190E+00  0.00000000E+00  0.91843740E+00  0.00000000E+00  0.10402000E+01  0.00000000E+00
 0.19800000E+01  0.33158820E+00  0.00000000E+00  0.92573500E+00  0.00000000E+00  0.10343270E+01  0.00000000E+00
 0.19900000E+01  0.33617480E+00  0.00000000E+00  0.93291950E+00  0.00000000E+00  0.10280460E+01  0.00000000E+00
 0.20000000E+01  0.34078120E+00  0.00000000E+00  0.93998700E+00  0.00000000E+00  0.10213570E+01  0.00000000E+00
 0.20100000E+01  0.34540640E+00  0.00000000E+00  0.94693400E+00  0.00000000E+00  0.10142590E+01  0.00000000E+00
 0.20200000E+01  0.35004970E+00  0.00000000E+00  0.95375660E+00  0.00000000E+00  0.10067520E+01  0.00000000E+00
 0.20300000E+01  0.35471040E+00  0.00000000E+00  0.96045120E+00  0.00000000E+00  0.99883580E+00  0.00000000E+00
 0.20400000E+01  0.35938750E+00  0.00000000E+00  0.96701400E+00  0.00000000E+00  0.99051130E+00  0.00000000E+00
 0.20500000E+01  0.36408040E+00  0.00000000E+00  0.97344140E+00  0.00000000E+00  0.98177870E+00  0.00000000E+00
 0.20600000E+01  0.36878810E+00  0.00000000E+00  0.97972960E+00  0.00000000E+00  0.97263880E+00  0.00000000E+00
 0.20700000E+01  0.37350980E+00  0.00000000E+00  0.98587500E+00  0.00000000E+00  0.96309260E+00  0.00000000E+00
 0.20800000E+01  0.37824460E+00  0.00000000E+00  0.99187380E+00  0.00000000E+00  0.95314140E+00  0.00000000E+00
 0.20900000E+01  0.38299180E+00  0.00000000E+00  0.99772280E+00  0.00000000E+00  0.94278690E+00  0.00000000E+00
 0.21000000E+01  0.38775100E+00  0.00000000E+00  0.10034200E+01  0.00000000E+00  0.93203250E+00  0.00000000E+00
 0.21100000E+01  0.39252200E+00  0.00000000E+00  0.10089630E+01  0.00000000E+00  0.92088180E+00  0.00000000E+00
 0.21200000E+01  0.39730460E+00  0.00000000E+00  0.10143510E+01  0.00000000E+00  0.90933870E+00  0.00000000E+00
 0.21300000E+01  0.40209870E+00  0.00000000E+00  0.10195810E+01  0.00000000E+00  0.89740730E+00  0.00000000E+00
 0.21400000E+01  0.40690390E+00  0.00000000E+00  0.10246520E+01  0.00000000E+00  0.88509190E+00  0.00000000E+00
 0.21500000E+01  0.41172000E+00  0.00000000E+00  0.10295630E+01  0.00000000E+00  0.87239700E+00  0.00000000E+00
 0.21600000E+01  0.41654680E+00  0.00000000E+00  0.10343110E+01  0.00000000E+00  0.85932730E+00  0.00000000E+00
 0.21700000E+01  0.42138410E+00  0.00000000E+00  0.10388950E+01  0.00000000E+00  0.84588760E+00  0.00000000E+00
